Const,Your Rating,Date Rated,Title,URL,Title Type,IMDb Rating,Runtime (mins),Year,Genres,Num Votes,Release Date,Directors,YearRated,Metascore Rating
tt1880399,6,2018-05-14,Kodachrome,https://www.imdb.com/title/tt1880399/,movie,6.8,105,2017,Drama,4601,2017-09-08,Mark Raso,2018,5.7
tt2231461,4,2018-05-05,Rampage,https://www.imdb.com/title/tt2231461/,movie,6.5,107,2018,"Action, Adventure, Sci-Fi",28022,2018-04-11,Brad Peyton,2018,4.5
tt2296777,2,2018-05-01,Sherlock Gnomes,https://www.imdb.com/title/tt2296777/,movie,4.7,86,2018,"Animation, Adventure, Comedy, Family, Fantasy, Mystery, Romance",2455,2018-03-15,John Stevenson,2018,3.6
tt3721964,4,2018-05-10,Gringo,https://www.imdb.com/title/tt3721964/,movie,6,111,2018,"Action, Comedy, Crime",6067,2018-03-08,Nash Edgerton,2018,4.6
tt3778644,5,2018-05-27,Solo: A Star Wars Story,https://www.imdb.com/title/tt3778644/,movie,7.2,135,2018,"Action, Adventure, Fantasy, Sci-Fi",65132,2018-05-10,Ron Howard,2018,6.2
tt0408839,3,2018-04-30,The Heartbreak Kid,https://www.imdb.com/title/tt0408839/,movie,5.8,116,2007,"Comedy, Romance",77580,2007-09-27,"Bobby Farrelly, Peter Farrelly",2018,4.6
tt4964788,6,2018-05-11,Todos lo saben,https://www.imdb.com/title/tt4964788/,movie,7.4,132,2018,"Drama, Mystery, Thriller",965,2018-05-08,Asghar Farhadi,2018,6.7
tt5117670,6,2018-04-30,Peter Rabbit,https://www.imdb.com/title/tt5117670/,movie,6.6,95,2018,"Animation, Adventure, Comedy, Family, Fantasy",14600,2018-02-03,Will Gluck,2018,5.1
tt5463162,7,2018-05-27,Deadpool 2,https://www.imdb.com/title/tt5463162/,movie,8.1,119,2018,"Action, Adventure, Comedy, Sci-Fi",123867,2018-05-10,David Leitch,2018,6.6
tt6069126,7,2018-05-12,The Escape,https://www.imdb.com/title/tt6069126/,movie,5.9,105,2017,Drama,337,2017-09-12,Dominic Savage,2018,7.7
tt6423886,4,2018-04-30,Happy Anniversary,https://www.imdb.com/title/tt6423886/,movie,5.7,78,2018,Comedy,2005,2018-03-30,Jared Stern,2018,NA
tt6632000,4,2018-05-10,Comme des rois,https://www.imdb.com/title/tt6632000/,movie,5.9,84,2017,Drama,45,2017-08-22,Xabi Molia,2018,NA
tt6821012,4,2018-04-30,The Week Of,https://www.imdb.com/title/tt6821012/,movie,5,116,2018,Comedy,7874,2018-04-27,Robert Smigel,2018,4.1
tt7305366,5,2018-05-10,Monsieur Je-Sais-Tout,https://www.imdb.com/title/tt7305366/,movie,6.7,99,2018,"Comedy, Drama",53,2018-05-09,"François Prévôt-Leygonie, Stéphan Archinard",2018,NA
tt7534054,7,2018-05-14,"Plaire, aimer et courir vite",https://www.imdb.com/title/tt7534054/,movie,6.9,132,2018,"Drama, Romance",249,2018-05-10,Christophe Honoré,2018,7.2
tt8398768,5,2018-05-31,Mon ket,https://www.imdb.com/title/tt8398768/,movie,6.1,89,2018,NANA,33,2018-05-30,François Damiens,2018,NA
tt1014759,4,2016-05-01,Alice in Wonderland,https://www.imdb.com/title/tt1014759/,movie,6.5,108,2010,"Adventure, Family, Fantasy",340471,2010-02-25,Tim Burton,2016,5.3
tt1051904,2,2016-07-27,Goosebumps,https://www.imdb.com/title/tt1051904/,movie,6.3,103,2015,"Adventure, Comedy, Family, Fantasy, Horror",64073,2015-10-03,Rob Letterman,2016,6
tt1172049,7,2016-04-10,Demolition,https://www.imdb.com/title/tt1172049/,movie,7,101,2015,"Comedy, Drama",69815,2015-09-10,Jean-Marc Vallée,2016,4.9
tt1179933,7,2016-03-28,10 Cloverfield Lane,https://www.imdb.com/title/tt1179933/,movie,7.2,103,2016,"Drama, Horror, Mystery, Sci-Fi, Thriller",234793,2016-03-08,Dan Trachtenberg,2016,7.6
tt1186367,4,2017-06-05,Ninja Assassin,https://www.imdb.com/title/tt1186367/,movie,6.4,99,2009,"Action, Crime, Fantasy, Thriller",62244,2009-09-29,James McTeigue,2017,3.4
tt0118715,6,2016-04-10,The Big Lebowski,https://www.imdb.com/title/tt0118715/,movie,8.1,117,1998,"Comedy, Crime",619227,1998-02-15,"Joel Coen, Ethan Coen",2016,6.9
tt1201167,3,2018-03-03,Funny People,https://www.imdb.com/title/tt1201167/,movie,6.3,146,2009,"Comedy, Drama",106170,2009-07-20,Judd Apatow,2018,6
tt0120586,7,2016-12-15,American History X,https://www.imdb.com/title/tt0120586/,movie,8.5,119,1998,"Crime, Drama",893106,1998-10-30,Tony Kaye,2016,6.2
tt1211837,7,2016-10-30,Doctor Strange,https://www.imdb.com/title/tt1211837/,movie,7.5,115,2016,"Action, Adventure, Fantasy, Sci-Fi",405225,2016-10-13,Scott Derrickson,2016,7.2
tt1212428,7,2017-03-18,The Lost City of Z,https://www.imdb.com/title/tt1212428/,movie,6.6,141,2016,"Adventure, Biography, Drama, History",55909,2016-10-15,James Gray,2017,7.8
tt1219827,7,2017-03-31,Ghost in the Shell,https://www.imdb.com/title/tt1219827/,movie,6.4,107,2017,"Action, Crime, Drama, Mystery, Sci-Fi, Thriller",150648,2017-03-16,Rupert Sanders,2017,5.2
tt1223236,5,2016-12-25,African Cats,https://www.imdb.com/title/tt1223236/,movie,7.6,89,2011,"Documentary, Adventure",5548,2011-04-21,"Alastair Fothergill, Keith Scholey",2016,6.1
tt1235189,4,2016-07-23,Wild Target,https://www.imdb.com/title/tt1235189/,movie,6.8,98,2010,"Action, Comedy, Crime",32509,2010-04-08,Jonathan Lynn,2016,4.1
tt1241317,3,2017-08-27,Death Note,https://www.imdb.com/title/tt1241317/,movie,4.6,101,2017,"Adventure, Crime, Drama, Fantasy, Horror, Mystery, Thriller",57185,2017-08-24,Adam Wingard,2017,4.3
tt0125439,6,2017-06-25,Notting Hill,https://www.imdb.com/title/tt0125439/,movie,7.1,124,1999,"Comedy, Drama, Romance",228467,1999-05-13,Roger Michell,2017,6.6
tt1289401,5,2016-08-14,Ghostbusters,https://www.imdb.com/title/tt1289401/,movie,5.3,116,2016,"Action, Comedy, Fantasy, Sci-Fi",166897,2016-07-09,Paul Feig,2016,6
tt0129167,6,2016-12-19,The Iron Giant,https://www.imdb.com/title/tt0129167/,movie,8,86,1999,"Animation, Action, Adventure, Comedy, Drama, Family, Sci-Fi",146718,1999-07-31,Brad Bird,2016,8.5
tt1292566,3,2016-07-14,How to Be Single,https://www.imdb.com/title/tt1292566/,movie,6.1,110,2016,"Comedy, Romance",67958,2016-01-08,Christian Ditter,2016,5.1
tt1293847,4,2017-05-06,xXx: Return of Xander Cage,https://www.imdb.com/title/tt1293847/,movie,5.2,107,2017,"Action, Adventure, Thriller",68917,2017-01-05,D.J. Caruso,2017,4.2
tt1311071,4,2016-01-07,Kill Your Darlings,https://www.imdb.com/title/tt1311071/,movie,6.5,104,2013,"Biography, Drama, Romance, Thriller",30650,2013-01-18,John Krokidas,2016,6.5
tt1322354,4,2016-09-18,Protéger & servir,https://www.imdb.com/title/tt1322354/,movie,4.2,91,2010,Comedy,532,2010-01-22,Eric Lavaine,2016,NA
tt0133152,4,2016-05-21,Planet of the Apes,https://www.imdb.com/title/tt0133152/,movie,5.7,119,2001,"Action, Adventure, Sci-Fi, Thriller",194658,2001-07-26,Tim Burton,2016,5
tt1355631,7,2016-09-22,The Infiltrator,https://www.imdb.com/title/tt1355631/,movie,7,127,2016,"Biography, Crime, Drama, Thriller",55689,2016-07-06,Brad Furman,2016,6.6
tt1355644,5,2016-12-28,Passengers,https://www.imdb.com/title/tt1355644/,movie,7,116,2016,"Drama, Sci-Fi, Thriller",271284,2016-12-14,Morten Tyldum,2016,4.1
tt1365519,5,2018-03-16,Tomb Raider,https://www.imdb.com/title/tt1365519/,movie,6.8,118,2018,"Action, Adventure, Drama, Fantasy, Mystery, Thriller",49404,2018-03-02,Roar Uthaug,2018,4.8
tt1386697,4,2016-08-04,Suicide Squad,https://www.imdb.com/title/tt1386697/,movie,6.1,123,2016,"Action, Adventure, Fantasy, Sci-Fi",474826,2016-08-01,David Ayer,2016,4
tt1389072,7,2018-01-12,Downsizing,https://www.imdb.com/title/tt1389072/,movie,5.7,135,2017,"Comedy, Drama, Sci-Fi",43961,2017-08-30,Alexander Payne,2018,6.3
tt1390411,5,2016-03-01,In the Heart of the Sea,https://www.imdb.com/title/tt1390411/,movie,6.9,122,2015,"Action, Adventure, Biography, Drama, History, Thriller",100293,2015-12-02,Ron Howard,2016,4.7
tt1431045,7,2016-02-14,Deadpool,https://www.imdb.com/title/tt1431045/,movie,8,108,2016,"Action, Adventure, Comedy, Sci-Fi",718233,2016-01-21,Tim Miller,2016,6.5
tt1454029,7,2018-01-10,The Help,https://www.imdb.com/title/tt1454029/,movie,8.1,146,2011,Drama,368782,2011-08-09,Tate Taylor,2018,6.2
tt1464763,2,2018-02-25,Mute,https://www.imdb.com/title/tt1464763/,movie,5.4,126,2018,"Mystery, Sci-Fi, Thriller",17754,2018-02-23,Duncan Jones,2018,3.5
tt1468846,1,2016-07-10,Get a Job,https://www.imdb.com/title/tt1468846/,movie,5.3,83,2016,Comedy,17828,2016-03-25,Dylan Kidd,2016,3.1
tt1469304,3,2017-06-23,Baywatch,https://www.imdb.com/title/tt1469304/,movie,5.6,116,2017,"Action, Comedy, Crime",100768,2017-05-12,Seth Gordon,2017,3.7
tt1472584,4,2017-01-01,Max Steel,https://www.imdb.com/title/tt1472584/,movie,4.6,92,2016,"Action, Adventure, Family, Fantasy, Sci-Fi",14970,2016-10-13,Stewart Hendler,2017,2.2
tt1473832,7,2016-10-08,Bridget Jones's Baby,https://www.imdb.com/title/tt1473832/,movie,6.6,118,2016,"Comedy, Romance",52866,2016-09-05,Sharon Maguire,2016,5.9
tt1485796,7,2018-01-26,The Greatest Showman,https://www.imdb.com/title/tt1485796/,movie,7.8,105,2017,"Biography, Drama, Music",112028,2017-12-20,Michael Gracey,2018,4.8
tt1489889,5,2016-08-29,Central Intelligence,https://www.imdb.com/title/tt1489889/,movie,6.3,107,2016,"Action, Comedy, Crime",117133,2016-06-10,Rawson Marshall Thurber,2016,5.2
tt1528854,3,2016-04-02,Daddy's Home,https://www.imdb.com/title/tt1528854/,movie,6.1,96,2015,Comedy,85739,2015-12-09,Sean Anders,2016,4.2
tt1536537,4,2017-08-29,What Happened to Monday,https://www.imdb.com/title/tt1536537/,movie,6.9,123,2017,"Action, Adventure, Crime, Drama, Mystery, Sci-Fi, Thriller",60914,2017-08-06,Tommy Wirkola,2017,4.7
tt1542768,3,2017-08-02,True Memoirs of an International Assassin,https://www.imdb.com/title/tt1542768/,movie,5.9,98,2016,"Action, Comedy",14904,2016-11-11,Jeff Wadlow,2017,3.7
tt1590193,4,2018-01-30,The Commuter,https://www.imdb.com/title/tt1590193/,movie,6.3,105,2018,"Action, Crime, Drama, Mystery, Thriller",37133,2018-01-08,Jaume Collet-Serra,2018,5.6
tt1594972,2,2016-12-24,Norm of the North,https://www.imdb.com/title/tt1594972/,movie,3.6,90,2016,"Animation, Adventure, Comedy, Family",7344,2016-01-14,Trevor Wall,2016,2.1
tt1608290,2,2016-03-06,Zoolander 2,https://www.imdb.com/title/tt1608290/,movie,4.7,101,2016,Comedy,55355,2016-02-04,Ben Stiller,2016,3.4
tt1618442,3,2016-02-27,The Last Witch Hunter,https://www.imdb.com/title/tt1618442/,movie,6,106,2015,"Action, Adventure, Fantasy",79364,2015-10-13,Breck Eisner,2016,3.4
tt1619029,6,2017-05-27,Jackie,https://www.imdb.com/title/tt1619029/,movie,6.7,100,2016,"Biography, Drama, History",58991,2016-09-07,Pablo Larraín,2017,8.1
tt1620680,3,2018-03-15,A Wrinkle in Time,https://www.imdb.com/title/tt1620680/,movie,4.2,109,2018,"Adventure, Family, Fantasy, Sci-Fi",12573,2018-02-26,Ava DuVernay,2018,5.3
tt1628841,2,2016-07-23,Independence Day: Resurgence,https://www.imdb.com/title/tt1628841/,movie,5.2,120,2016,"Action, Adventure, Sci-Fi",144313,2016-06-20,Roland Emmerich,2016,3.2
tt1638328,4,2017-07-28,L'amour dure trois ans,https://www.imdb.com/title/tt1638328/,movie,6.1,98,2011,"Comedy, Romance",3995,2011-12-10,Frédéric Beigbeder,2017,NA
tt1648190,3,2017-08-11,The Dark Tower,https://www.imdb.com/title/tt1648190/,movie,5.7,95,2017,"Action, Adventure, Fantasy, Horror, Sci-Fi, Western",87662,2017-08-03,Nikolaj Arcel,2017,3.4
tt1655442,8,2016-04-22,The Artist,https://www.imdb.com/title/tt1655442/,movie,7.9,100,2011,"Comedy, Drama, Romance",208727,2011-05-15,Michel Hazanavicius,2016,8.9
tt1659619,6,2016-09-16,L'odyssée,https://www.imdb.com/title/tt1659619/,movie,6.7,122,2016,"Adventure, Biography",3320,2016-01-31,Jérôme Salle,2016,NA
tt1661275,6,2017-08-12,Their Finest,https://www.imdb.com/title/tt1661275/,movie,6.8,117,2016,"Comedy, Drama, Romance, War",12420,2016-09-11,Lone Scherfig,2017,7.6
tt1663202,8,2016-02-28,The Revenant,https://www.imdb.com/title/tt1663202/,movie,8,156,2015,"Adventure, Drama, History, Thriller, Western",557133,2015-12-16,Alejandro G. Iñárritu,2016,7.6
tt1677720,6,2018-03-28,Ready Player One,https://www.imdb.com/title/tt1677720/,movie,7.8,140,2018,"Action, Adventure, Sci-Fi",103870,2018-03-11,Steven Spielberg,2018,6.4
tt1679335,7,2016-10-22,Trolls,https://www.imdb.com/title/tt1679335/,movie,6.5,92,2016,"Animation, Adventure, Comedy, Family, Fantasy, Music",56272,2016-10-08,"Mike Mitchell, Walt Dohrn",2016,5.6
tt1691916,6,2017-07-15,Before I Fall,https://www.imdb.com/title/tt1691916/,movie,6.4,98,2017,"Drama, Mystery",30730,2017-01-21,Ry Russo-Young,2017,5.8
tt1700841,3,2016-12-03,Sausage Party,https://www.imdb.com/title/tt1700841/,movie,6.2,89,2016,"Animation, Adventure, Comedy, Fantasy",143473,2016-03-14,"Conrad Vernon, Greg Tiernan",2016,6.6
tt1707386,5,2016-05-16,Les Misérables,https://www.imdb.com/title/tt1707386/,movie,7.6,158,2012,"Drama, History, Music, Romance, War",271029,2012-12-05,Tom Hooper,2016,6.3
tt1712261,4,2016-03-16,Triple 9,https://www.imdb.com/title/tt1712261/,movie,6.3,115,2016,"Action, Crime, Drama, Thriller",55698,2016-02-16,John Hillcoat,2016,5.2
tt1715873,5,2017-11-26,10 Years,https://www.imdb.com/title/tt1715873/,movie,6.1,100,2011,"Comedy, Drama, Romance",21329,2011-09-12,Jamie Linden,2017,6.1
tt1723642,3,2017-12-03,Sur la piste du Marsupilami,https://www.imdb.com/title/tt1723642/,movie,5.5,105,2012,"Adventure, Comedy, Family",2971,2012-04-04,Alain Chabat,2017,NA
tt1734493,5,2017-06-04,Unlocked,https://www.imdb.com/title/tt1734493/,movie,6.2,98,2017,"Action, Drama, Mystery, Thriller",16785,2017-04-24,Michael Apted,2017,4.6
tt1741273,4,2018-02-26,Secret in Their Eyes,https://www.imdb.com/title/tt1741273/,movie,6.3,111,2015,"Crime, Drama, Mystery, Thriller",32738,2015-11-12,Billy Ray,2018,4.5
tt1742336,7,2016-07-16,Your Sister's Sister,https://www.imdb.com/title/tt1742336/,movie,6.7,90,2011,"Comedy, Drama",23919,2011-09-11,Lynn Shelton,2016,7.2
tt1748122,7,2016-01-31,Moonrise Kingdom,https://www.imdb.com/title/tt1748122/,movie,7.8,94,2012,"Adventure, Comedy, Drama, Romance",272904,2012-05-16,Wes Anderson,2016,8.4
tt1753383,3,2017-04-30,A Dog's Purpose,https://www.imdb.com/title/tt1753383/,movie,6.9,100,2017,"Adventure, Comedy, Drama, Family, Fantasy",43664,2017-01-19,Lasse Hallström,2017,4.3
tt1758810,4,2017-12-02,The Snowman,https://www.imdb.com/title/tt1758810/,movie,5.1,119,2017,"Crime, Drama, Mystery, Thriller",34265,2017-10-07,Tomas Alfredson,2017,2.3
tt1781922,5,2016-01-01,No Escape,https://www.imdb.com/title/tt1781922/,movie,6.8,103,2015,"Action, Thriller",64820,2015-08-26,John Erick Dowdle,2016,3.8
tt1790809,5,2017-05-25,Pirates of the Caribbean: Dead Men Tell No Tales,https://www.imdb.com/title/tt1790809/,movie,6.6,129,2017,"Action, Adventure, Fantasy",192122,2017-05-11,"Espen Sandberg, Joachim Rønning",2017,3.9
tt1800302,5,2017-04-19,Gold,https://www.imdb.com/title/tt1800302/,movie,6.7,120,2016,"Adventure, Drama, Thriller",43040,2016-12-29,Stephen Gaghan,2017,4.9
tt0180052,1,2016-12-15,The Adventures of Pluto Nash,https://www.imdb.com/title/tt0180052/,movie,3.8,95,2002,"Comedy, Action, Sci-Fi",21691,2002-08-16,Ron Underwood,2016,1.2
tt1825683,8,2018-02-18,Black Panther,https://www.imdb.com/title/tt1825683/,movie,7.7,134,2018,"Action, Adventure, Sci-Fi",237339,2018-01-29,Ryan Coogler,2018,8.8
tt1850457,4,2016-05-14,Sisters,https://www.imdb.com/title/tt1850457/,movie,6,118,2015,Comedy,55213,2015-12-12,Jason Moore,2016,5.8
tt1856101,7,2017-10-04,Blade Runner 2049,https://www.imdb.com/title/tt1856101/,movie,8.1,164,2017,"Drama, Mystery, Sci-Fi, Thriller",285812,2017-10-03,Denis Villeneuve,2017,8.1
tt1859650,5,2017-09-27,To Rome with Love,https://www.imdb.com/title/tt1859650/,movie,6.3,112,2012,"Comedy, Romance",76227,2012-04-20,Woody Allen,2017,5.4
tt1860213,3,2016-07-28,Dirty Grandpa,https://www.imdb.com/title/tt1860213/,movie,5.9,102,2016,Comedy,90198,2016-01-20,Dan Mazer,2016,2.1
tt1860357,7,2017-05-21,Deepwater Horizon,https://www.imdb.com/title/tt1860357/,movie,7.2,107,2016,"Action, Drama, Thriller",118181,2016-09-13,Peter Berg,2017,6.8
tt1865505,7,2017-10-29,Song of the Sea,https://www.imdb.com/title/tt1865505/,movie,8.1,93,2014,"Animation, Adventure, Drama, Family, Fantasy",38531,2014-09-06,Tomm Moore,2017,8.5
tt1878870,8,2017-05-21,The Edge of Seventeen,https://www.imdb.com/title/tt1878870/,movie,7.4,104,2016,"Comedy, Drama",70888,2016-09-16,Kelly Fremon Craig,2017,7.7
tt1895587,8,2016-03-05,Spotlight,https://www.imdb.com/title/tt1895587/,movie,8.1,128,2015,"Crime, Drama, History",321256,2015-09-03,Tom McCarthy,2016,9.3
tt1935859,6,2016-10-08,Miss Peregrine's Home for Peculiar Children,https://www.imdb.com/title/tt1935859/,movie,6.7,127,2016,"Adventure, Drama, Family, Fantasy",127491,2016-09-25,Tim Burton,2016,5.7
tt1959563,4,2017-08-25,The Hitman's Bodyguard,https://www.imdb.com/title/tt1959563/,movie,6.9,118,2017,"Action, Comedy, Thriller",126559,2017-08-10,Patrick Hughes,2017,4.7
tt1969062,6,2016-02-13,Infinitely Polar Bear,https://www.imdb.com/title/tt1969062/,movie,7,90,2014,"Comedy, Drama, Romance",13073,2014-01-18,Maya Forbes,2016,6.4
tt1972591,6,2017-05-16,King Arthur: Legend of the Sword,https://www.imdb.com/title/tt1972591/,movie,6.8,126,2017,"Action, Adventure, Drama, Fantasy",146103,2017-04-27,Guy Ritchie,2017,4.1
tt1974419,3,2016-11-27,The Neon Demon,https://www.imdb.com/title/tt1974419/,movie,6.2,118,2016,"Horror, Thriller",63475,2016-05-20,Nicolas Winding Refn,2016,5.1
tt1976009,4,2016-02-28,Victor Frankenstein,https://www.imdb.com/title/tt1976009/,movie,6,110,2015,"Drama, Horror, Sci-Fi, Thriller",43349,2015-11-10,Paul McGuigan,2016,3.6
tt1979319,7,2016-05-10,Rurôni Kenshin: Meiji kenkaku roman tan,https://www.imdb.com/title/tt1979319/,movie,7.6,134,2012,"Action, Drama, History",17105,2012-08-25,Keishi Ohtomo,2016,NA
tt1981677,6,2017-09-09,Pitch Perfect,https://www.imdb.com/title/tt1981677/,movie,7.2,112,2012,"Comedy, Music, Romance",241839,2012-09-28,Jason Moore,2017,6.6
tt1985949,2,2016-05-14,Angry Birds,https://www.imdb.com/title/tt1985949/,movie,6.3,97,2016,"Animation, Action, Adventure, Comedy, Family",63872,2016-05-01,"Fergal Reilly, Clay Kaytis",2016,4.3
tt2005151,7,2016-09-19,War Dogs,https://www.imdb.com/title/tt2005151/,movie,7.1,114,2016,"Comedy, Crime, Drama, War",135841,2016-08-03,Todd Phillips,2016,5.7
tt2025690,5,2016-02-28,The Finest Hours,https://www.imdb.com/title/tt2025690/,movie,6.8,117,2016,"Action, Drama, History, Thriller",51624,2016-01-27,Craig Gillespie,2016,5.8
tt2034800,4,2017-01-16,The Great Wall,https://www.imdb.com/title/tt2034800/,movie,6,103,2016,"Action, Adventure, Fantasy, Thriller",97439,2016-12-06,Yimou Zhang,2017,4.2
tt2049543,3,2016-05-30,Synchronicity,https://www.imdb.com/title/tt2049543/,movie,5.5,101,2015,"Drama, Mystery, Romance, Sci-Fi",8361,2015-07-22,Jacob Gentry,2016,3.9
tt2058673,4,2016-04-09,Point Break,https://www.imdb.com/title/tt2058673/,movie,5.3,114,2015,"Action, Crime, Sport, Thriller",49821,2015-12-01,Ericson Core,2016,3.4
tt2062700,6,2017-08-05,Song to Song,https://www.imdb.com/title/tt2062700/,movie,5.7,129,2017,"Drama, Music, Romance",12502,2017-03-10,Terrence Malick,2017,5.4
tt2072230,4,2016-07-15,Shingeki no kyojin,https://www.imdb.com/title/tt2072230/,movie,5.1,98,2015,"Action, Adventure, Drama, Fantasy, Horror, Sci-Fi",10232,2015-07-14,Shinji Higuchi,2016,NA
tt2080374,8,2016-02-10,Steve Jobs,https://www.imdb.com/title/tt2080374/,movie,7.2,122,2015,"Biography, Drama",129664,2015-09-05,Danny Boyle,2016,8.2
tt2093991,5,2016-08-01,Elvis & Nixon,https://www.imdb.com/title/tt2093991/,movie,6.4,86,2016,"Comedy, History",10893,2016-04-18,Liza Johnson,2016,5.9
tt2094766,6,2016-12-22,Assassin's Creed,https://www.imdb.com/title/tt2094766/,movie,5.8,115,2016,"Action, Adventure, Fantasy, Sci-Fi",150976,2016-12-13,Justin Kurzel,2016,3.6
tt2106651,5,2017-06-26,Spectral,https://www.imdb.com/title/tt2106651/,movie,6.3,107,2016,"Action, Mystery, Sci-Fi, Thriller",35500,2016-12-09,Nic Mathieu,2017,NA
tt2119532,8,2016-12-11,Hacksaw Ridge,https://www.imdb.com/title/tt2119532/,movie,8.2,139,2016,"Biography, Drama, History, War",315180,2016-09-04,Mel Gibson,2016,7.1
tt2140037,5,2016-01-30,Jane Got a Gun,https://www.imdb.com/title/tt2140037/,movie,5.9,98,2015,"Action, Drama, Western",17157,2015-12-31,Gavin O'Connor,2016,4.9
tt2140479,6,2016-11-12,The Accountant,https://www.imdb.com/title/tt2140479/,movie,7.4,128,2016,"Action, Crime, Drama, Thriller",209635,2016-10-10,Gavin O'Connor,2016,5.1
tt2179121,7,2017-01-16,Le prénom,https://www.imdb.com/title/tt2179121/,movie,7.3,109,2012,"Comedy, Drama",12597,2012-04-23,"Matthieu Delaporte, Alexandre de La Patellière",2017,6.6
tt2239822,6,2017-07-25,Valerian and the City of a Thousand Planets,https://www.imdb.com/title/tt2239822/,movie,6.5,137,2017,"Action, Adventure, Fantasy, Sci-Fi",113723,2017-07-17,Luc Besson,2017,5.1
tt2241351,6,2016-05-19,Money Monster,https://www.imdb.com/title/tt2241351/,movie,6.5,98,2016,"Crime, Drama, Thriller",78562,2016-05-12,Jodie Foster,2016,5.5
tt2250912,7,2017-07-13,Spider-Man: Homecoming,https://www.imdb.com/title/tt2250912/,movie,7.5,133,2017,"Action, Adventure, Sci-Fi",309370,2017-06-28,Jon Watts,2017,7.3
tt2261287,6,2016-12-19,Ballerina,https://www.imdb.com/title/tt2261287/,movie,6.8,89,2016,"Animation, Adventure, Comedy, Family, Music",13275,2016-10-19,"Mimi Maynard, Éric Warin, Eric Summer, Paulette Victor-Lifton",2016,4.8
tt2267968,7,2016-03-30,Kung Fu Panda 3,https://www.imdb.com/title/tt2267968/,movie,7.1,95,2016,"Animation, Action, Adventure, Comedy, Family, Fantasy",102434,2016-01-16,"Alessandro Carloni, Jennifer Yuh Nelson",2016,6.6
tt2277860,7,2016-06-23,Finding Dory,https://www.imdb.com/title/tt2277860/,movie,7.3,97,2016,"Animation, Adventure, Comedy, Family",189703,2016-06-08,"Andrew Stanton, Angus MacLane",2016,7.7
tt2283362,5,2017-12-21,Jumanji: Welcome to the Jungle,https://www.imdb.com/title/tt2283362/,movie,7,119,2017,"Action, Adventure, Comedy, Fantasy",149854,2017-12-05,Jake Kasdan,2017,5.8
tt2304933,4,2016-01-31,The 5th Wave,https://www.imdb.com/title/tt2304933/,movie,5.2,112,2016,"Action, Adventure, Sci-Fi, Thriller",83204,2016-01-14,J Blakeson,2016,3.3
tt2316204,6,2017-05-10,Alien: Covenant,https://www.imdb.com/title/tt2316204/,movie,6.5,122,2017,"Horror, Sci-Fi, Thriller",196531,2017-05-04,Ridley Scott,2017,6.5
tt2345759,4,2017-06-16,The Mummy,https://www.imdb.com/title/tt2345759/,movie,5.5,110,2017,"Action, Adventure, Fantasy, Thriller",130468,2017-05-22,Alex Kurtzman,2017,3.4
tt2361317,5,2017-01-22,Live by Night,https://www.imdb.com/title/tt2361317/,movie,6.4,129,2016,"Action, Crime, Drama, Thriller",41472,2016-12-13,Ben Affleck,2017,4.9
tt2380307,9,2017-11-26,Coco,https://www.imdb.com/title/tt2380307/,movie,8.5,105,2017,"Animation, Adventure, Comedy, Family, Fantasy, Music, Mystery",163136,2017-10-20,"Adrian Molina, Lee Unkrich",2017,8.1
tt2381111,8,2017-01-10,Brooklyn,https://www.imdb.com/title/tt2381111/,movie,7.5,117,2015,"Drama, Romance",107290,2015-01-26,John Crowley,2017,8.7
tt2381991,3,2016-04-21,The Huntsman: Winter's War,https://www.imdb.com/title/tt2381991/,movie,6.1,114,2016,"Action, Adventure, Drama, Fantasy",77932,2016-03-29,Cedric Nicolas-Troyan,2016,3.5
tt2398241,4,2017-04-08,Smurfs: The Lost Village,https://www.imdb.com/title/tt2398241/,movie,5.9,90,2017,"Animation, Adventure, Comedy, Family, Fantasy",12958,2017-03-23,Kelly Asbury,2017,4
tt2404233,2,2016-05-21,Gods of Egypt,https://www.imdb.com/title/tt2404233/,movie,5.4,127,2016,"Action, Adventure, Fantasy",85366,2016-02-24,Alex Proyas,2016,2.5
tt2404435,5,2016-10-08,The Magnificent Seven,https://www.imdb.com/title/tt2404435/,movie,6.9,132,2016,"Action, Adventure, Western",151795,2016-09-08,Antoine Fuqua,2016,5.4
tt2406566,4,2017-08-15,Atomic Blonde,https://www.imdb.com/title/tt2406566/,movie,6.7,115,2017,"Action, Mystery, Thriller",118632,2017-03-12,David Leitch,2017,6.3
tt2441982,2,2016-04-11,Les Visiteurs: La Révolution,https://www.imdb.com/title/tt2441982/,movie,4.5,110,2016,"Comedy, Fantasy",2469,2016-04-06,Jean-Marie Poiré,2016,NA
tt2446980,5,2016-02-04,Joy,https://www.imdb.com/title/tt2446980/,movie,6.6,124,2015,Drama,109199,2015-12-13,David O. Russell,2016,5.6
tt2452386,4,2017-09-09,The Fundamentals of Caring,https://www.imdb.com/title/tt2452386/,movie,7.3,97,2016,"Comedy, Drama",40393,2016-01-29,Rob Burnett,2017,5.5
tt2503944,3,2016-01-30,Burnt,https://www.imdb.com/title/tt2503944/,movie,6.6,101,2015,"Comedy, Drama",87028,2015-10-18,John Wells,2016,4.2
tt2509850,5,2016-05-22,The Rewrite,https://www.imdb.com/title/tt2509850/,movie,6.2,107,2014,"Comedy, Romance",15164,2014-06-15,Marc Lawrence,2016,5.1
